n_decisions,cost
1,107
2,105
3,102
4,100
5,97
6,97
7,96
8,95
9,95
10,93
11,90
12,88
13,85
14,82
15,79
16,79
17,79
18,79
19,77
20,76
21,74
22,74
23,73
24,72
25,72
26,72
27,71
28,71
29,71
30,71
31,71
32,71
33,70
34,70
35,68
36,68
37,68
38,68
39,68
40,68
41,66
42,65
43,64
44,64
45,63
46,63
47,63
48,63
49,61
50,61
51,59
52,59
53,58
54,57
55,57
56,57
57,56
58,56
59,56
60,56
61,56
62,54
63,54
64,54
65,54
66,54
67,54
68,54
69,52
70,51
71,51
72,51
73,51
74,51
75,50
76,50
77,50
78,50
79,48
80,48
81,48
82,48
83,48
84,48
85,47
86,47
87,47
88,47
89,47
90,47
91,47
92,47
93,47
94,47
95,46
96,45
97,45
98,45
99,45
100,45
101,43
102,43
103,43
104,43
105,43
106,43
107,43
108,43
109,43
110,42
111,42
112,40
113,40
114,39
115,39
116,39
117,39
118,38
119,37
120,37
121,37
122,37
123,37
124,37
125,36
126,36
127,36
128,36
129,36
130,36
131,36
132,36
133,36
134,36
135,36
136,36
137,36
138,36
139,36
140,36
141,36
142,36
143,36
144,36
145,36
146,36
147,36
148,36
149,36
150,35
151,35
152,35
153,35
154,35
155,35
156,35
157,34
158,34
159,34
160,34
161,34
162,34
163,34
164,34
165,34
166,34
167,33
168,33
169,33
170,33
171,33
172,33
173,33
174,33
175,33
176,33
177,33
178,33
179,33
180,33
181,33
182,33
183,33
184,33
185,33
186,33
187,33
188,33
189,33
190,33
191,33
192,33
193,33
194,33
195,33
196,33
197,33
198,33
199,33
200,33
201,33
202,33
203,33
204,33
205,33
206,33
207,33
208,33
209,33
210,32
211,32
212,32
213,32
214,32
215,32
216,32
217,32
218,32
219,31
220,31
221,31
222,31
223,31
224,31
225,31
226,31
227,31
228,31
229,31
230,30
231,30
232,29
233,28
234,28
235,28
236,28
237,28
238,28
239,28
240,28
241,28
242,28
243,28
244,28
245,28
246,28
247,28
248,28
249,28
250,28
251,28
252,28
253,28
254,28
255,28
256,28
257,28
258,28
259,28
260,28
261,28
262,28
263,28
264,28
265,28
266,28
267,27
268,27
269,27
270,27
271,27
272,27
273,27
274,27
275,27
276,27
277,27
278,27
279,27
280,27
281,27
282,27
283,27
284,27
285,27
286,27
287,27
288,27
289,27
290,27
291,27
292,27
293,27
294,27
295,27
296,27
297,27
298,27
299,27
300,27
301,27
302,27
303,27
304,27
305,27
306,27
307,27
308,27
309,27
310,27
311,27
312,27
313,27
314,27
315,27
316,27
317,27
318,27
319,27
320,27
321,27
322,27
323,27
324,27
325,27
326,27
327,27
328,27
329,27
330,27
331,27
332,27
333,27
334,27
335,27
336,27
337,27
338,27
339,27
340,27
341,27
342,27
343,27
344,27
345,27
346,27
347,27
348,27
349,27
350,27
351,24
352,24
353,24
354,24
355,24
356,24
357,24
358,24
359,24
360,24
361,24
362,24
363,24
364,24
365,24
366,24
367,24
368,24
369,24
370,24
371,24
372,24
373,24
374,24
375,24
376,24
377,24
378,24
379,24
380,24
381,24
382,24
383,24
384,24
385,24
386,23
387,23
388,23
389,23
390,23
391,23
392,23
393,23
394,23
395,23
396,23
397,22
398,22
399,22
400,22
401,22
402,22
403,22
404,22
405,22
406,22
407,22
408,22
409,22
410,22
411,22
412,22
413,22
414,22
415,22
416,22
417,22
418,22
419,22
420,22
421,22
422,22
423,22
424,22
425,22
426,22
427,22
428,22
429,22
430,22
431,22
432,22
433,22
434,22
435,22
436,22
437,22
438,22
439,22
440,22
441,22
442,22
443,22
444,22
445,22
446,22
447,22
448,22
449,22
450,22
451,22
452,22
453,22
454,22
455,22
456,22
457,22
458,22
459,22
460,22
461,22
462,22
463,22
464,22
465,22
466,22
467,22
468,22
469,22
470,22
471,21
472,21
473,21
474,21
475,21
476,21
477,21
478,21
479,21
480,21
481,21
482,21
483,21
484,21
485,21
486,21
487,21
488,21
489,21
490,21
491,21
492,21
493,21
494,21
495,21
496,21
497,21
498,21
499,21
500,21
501,21
502,21
503,21
504,21
505,21
506,21
507,21
508,21
509,21
510,21
511,21
512,21
513,21
514,21
515,21
516,21
517,21
518,21
519,21
520,21
521,21
522,21
523,21
524,21
525,21
526,21
527,21
528,21
529,21
530,21
531,21
532,21
533,21
534,21
535,21
536,21
537,21
538,21
539,21
540,21
541,21
542,21
543,21
544,21
545,21
546,21
547,21
548,21
549,21
550,20
551,20
552,19
553,19
554,19
555,19
556,19
557,19
558,19
559,19
560,19
561,19
562,19
563,19
564,19
565,19
566,19
567,19
568,19
569,19
570,19
571,19
572,19
573,19
574,19
575,19
576,19
577,19
578,19
579,19
580,19
581,19
582,19
583,19
584,19
585,19
586,19
587,19
588,19
589,19
590,19
591,19
592,19
593,19
594,19
595,19
596,19
597,19
598,19
599,19
600,19
601,19
602,19
603,19
604,19
605,19
606,19
607,19
608,19
609,19
610,19
611,19
612,19
613,19
614,19
615,19
616,19
617,17
618,17
619,17
620,17
621,17
622,17
623,17
624,17
625,17
626,17
627,15
628,15
629,15
630,15
631,15
632,15
633,15
634,15
635,15
636,15
637,15
638,15
639,15
640,15
641,15
642,15
643,15
644,15
645,15
646,15
647,15
648,15
649,15
650,15
651,15
652,15
653,15
654,15
655,15
656,15
657,15
658,15
659,15
660,15
661,15
662,15
663,15
664,15
665,15
666,15
667,15
668,15
669,15
670,15
671,15
672,15
673,15
674,15
675,15
676,15
677,15
678,15
679,15
680,15
681,15
682,15
683,15
684,15
685,15
686,15
687,15
688,15
689,15
690,15
691,15
692,15
693,15
694,15
695,15
696,15
697,15
698,15
699,15
700,15
701,15
702,15
703,15
704,15
705,15
706,15
707,15
708,15
709,15
710,15
711,15
712,15
713,15
714,15
715,15
716,15
717,15
718,15
719,15
720,14
721,14
722,14
723,14
724,14
725,14
726,14
727,14
728,14
729,14
730,14
731,14
732,14
733,14
734,14
735,14
736,14
737,14
738,14
739,14
740,14
741,14
742,14
743,14
744,13
745,13
746,13
747,13
748,13
749,13
750,13
751,12
752,12
753,12
754,12
755,12
756,12
757,12
758,12
759,12
760,12
761,12
762,12
